target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
1.0,0.7159098697366514,0.2318677051917668,0.3473058733062594,0.2273489706929799,0.2316661777532632,0.12462847251399024,0.3653580595451127,0.5454173443196174,0.5437092918149049,0.30113670393527575,0.42328483176183446,0.3739294151303884,0.4797152629572402,0.5597494443495445,0.415261782227954,0.8537661265810887,0.8133252627657931,0.26352568247585456,0.4465062158512454,0.1875264554277128,0.644192005475916,0.037475924758654786,0.04504243676590107,0.036853489510917735,0.13613775162640185,0.3018484418711448,0.20758104881696893,0.8941516585833801,0.7646309528227843,0.44730797107547104,0.1763215718673372,0.8968676092908591,0.330945105666713,c8,c24,c0,c2,c1,c1,c1,c24,c1,c1,c1,c1,c1,c9,c6,c0,c1,c1,c1,c2,c1,c1,c1,c2,c1,c0,c0,c8,c0,c0,c0,c8,c1,c0,c2,c1,c1,c0,c1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0.0,0.43529104128176244,0.15694036613671938,0.3304734808489039,0.5554791025370505,0.5443461342767005,0.04798871626195839,0.6943390708442921,0.5189941321695679,0.3301735550009647,0.34605371657259326,0.7266644639824734,0.4869768802034695,0.13813736899650986,0.5526311576988787,0.41952998871306435,0.464396212001153,0.7598333286027923,0.3616089018018758,0.2242611740345904,0.6811386700421206,0.7250136645569737,0.06565585490756809,0.05843540713361655,0.05789044894583331,0.4866101415899426,0.6334932736136105,0.3030434182353006,0.17740293748537708,0.7299278973721102,0.2805485361102678,0.31904371004893073,0.7840794084248399,0.5611366340547117,c22,c9,c0,c2,c0,c1,c0,c7,c1,c1,c0,c1,c0,c14,c22,c0,c0,c1,c1,c8,c1,c2,c1,c0,c0,c1,c0,c26,c0,c0,c0,c8,c1,c1,c2,c0,c1,c1,c0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1.0,0.21593000895783382,0.175224578002178,0.3193431043916649,0.5078270355697099,0.13274973497438464,0.057617157846976574,0.739838326558782,0.5578192284795702,0.18021831023617846,0.3091656323919544,0.5685624019207921,0.7485126579657648,0.15082341533889576,0.6456255118229993,0.21890250150851223,0.506802869288343,0.9025025750666597,0.3097642031319707,0.5493343257074091,0.2423765114605261,0.5506889481153543,0.10470998401225136,0.08054284330313252,0.021103885031950625,0.1988668202931128,0.4453108287157165,0.34969849327520197,0.11687255577765605,0.7659777135701225,0.09803789896804294,0.2366854645675648,0.7081660017477225,0.510781787128985,c26,c11,c0,c2,c1,c1,c2,c11,c1,c1,c1,c0,c1,c11,c26,c0,c0,c1,c1,c0,c1,c0,c1,c2,c1,c0,c0,c18,c0,c0,c0,c0,c1,c1,c2,c1,c1,c0,c1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.0,0.6543641966070779,0.3462145422285894,0.2628894817242655,0.17178556747353954,0.8279205087649346,0.044091274782052735,0.47539570862704983,0.20178876477074806,0.7221511260936461,0.37514787467783817,0.7670949119831904,0.17247287213897025,0.28590739306584695,0.41091476766191776,0.6713058617995226,0.3958720532372448,0.5685420330452469,0.5914969898412598,0.44660907868382893,0.1531591475641713,0.8644465672285273,0.0262861873103515,0.03447070156125453,0.25885425427562114,0.02979155991983278,0.19614711170615948,0.7406013873462358,0.2118087211259502,0.9104946041734148,0.1316853102729524,0.26049062184407473,0.517418082846123,0.6580311805007714,c8,c11,c0,c2,c1,c1,c0,c11,c1,c1,c1,c0,c0,c30,c26,c0,c1,c1,c1,c2,c1,c1,c1,c2,c0,c1,c0,c8,c0,c0,c0,c7,c1,c0,c2,c1,c1,c0,c1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.0,0.7003908967521839,0.3728351896477653,0.2860458224434789,0.8593317124207931,0.5185256338560856,0.19193943100372168,0.5385050205001399,0.5677601089903892,0.5075379655141693,0.4346427508438426,0.3568674708337239,0.5470351974314372,0.1672285195870914,0.23771522680748558,0.4199601724582543,0.7433079482349861,0.7825880024099979,0.3792006898325386,0.5006141824077905,0.2704872004801847,0.7248628931005143,0.04707962201342862,0.05857270734771791,0.0673302219914066,0.20199480208207168,0.40721748750353215,0.2379145639761759,0.19511280884448826,0.6599237043547332,0.13684614454018013,0.24273764587587804,0.39029108987993577,0.7296849468660823,c8,c14,c0,c2,c1,c1,c0,c11,c1,c1,c1,c1,c1,c30,c19,c0,c1,c1,c0,c2,c1,c0,c1,c2,c1,c1,c0,c22,c0,c0,c0,c2,c1,c1,c2,c1,c1,c1,c1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0.0,0.4570426405116405,0.37352158179720785,0.17167200990132336,0.15489723760844187,0.4418344344570936,0.16083158381022258,0.31133387652357947,0.6072375865926289,0.40352229297869696,0.4904035756393917,0.5820933493847524,0.4481311450998769,0.22852935724615386,0.6148180093719725,0.7065013882556092,0.32720115208579936,0.6854050549971743,0.21835473400373592,0.1526310190665477,0.1985859198738996,0.7038723758118921,0.03067936384529197,0.11256941810571157,0.1035781949925771,0.4870485936019108,0.15125903034384292,0.8508552064877689,0.06561308007482805,0.7043007033007671,0.2123581834916813,0.3593927031136169,0.5525986166630137,0.4375650132427319,c8,c24,c0,c2,c1,c1,c0,c24,c1,c1,c1,c1,c0,c7,c26,c0,c1,c1,c1,c1,c1,c1,c1,c2,c0,c1,c0,c18,c0,c0,c0,c1,c1,c1,c2,c1,c1,c0,c1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,0.3735000671794813,0.3395659512032204,0.07819993021852288,0.22121341515569265,0.15591416532847055,0.1255725438352885,0.43000549553143574,0.5655699358171685,0.5247876349843368,0.3350711483260279,0.39190873751684974,0.2617971492620037,0.270487200480185,0.5192130878403718,0.45629862720043296,0.4033285739643787,0.7095950841711642,0.5136555611409954,0.12426779677415005,0.298251034610649,0.8720686293181033,0.10919743757037856,0.07584094567714482,0.03870505941555101,0.5326767544702541,0.4707670873388182,0.19592250749460532,0.14733002373688114,0.6048727099757389,0.44428236410076216,0.2522099962571098,0.4943350130920015,0.46927625106923143,c22,c14,c0,c2,c0,c1,c5,c28,c3,c1,c1,c1,c1,c14,c22,c0,c1,c1,c1,c8,c3,c1,c1,c2,c1,c0,c0,c8,c0,c0,c0,c8,c1,c0,c2,c1,c1,c1,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0,0.45206040331870234,0.4552140389594801,0.3585262989235271,0.14760406244310578,0.040570951809206855,0.08034966747321601,0.9283321329114611,0.3856322036885562,0.4466783651359896,0.523544115559074,0.4678514671287104,0.24839834718608497,0.2806571928801058,0.23565903242335837,0.6274695694165371,0.4654971067619196,0.5458090642018149,0.272115668043921,0.6053976462564506,0.2972360158683268,0.7825019761886599,0.033551778156204026,0.045382068496302164,0.030870672062779388,0.2548497220946732,0.6299120585455341,0.2426290963446565,0.33938955094623874,0.7440120552063101,0.7342435202588213,0.18628896947273074,0.7642411536513588,0.26935673400502813,c0,c11,c0,c2,c0,c0,c8,c11,c1,c0,c1,c0,c0,c11,c2,c0,c2,c1,c1,c8,c1,c2,c1,c2,c0,c1,c0,c2,c0,c0,c0,c6,c1,c1,c2,c0,c1,c1,c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.0,0.4487095034656506,0.1647272265366724,0.26830143916021537,0.4139263700805479,0.4139263700805478,0.035038060723681444,0.40990106544017546,0.42903658527472677,0.5265096747988649,0.5753135173917069,0.636867493683055,0.11558347508123876,0.2538627137631178,0.5509810215144014,0.7125554669420748,0.449359968605918,0.5685769617836777,0.4879543428320597,0.4977299827605611,0.19925160286421506,0.7182668123758713,0.048616723260694834,0.038688607767113685,0.09440098997278368,0.19265817295630336,0.3630435517844616,0.3168647804619695,0.2381004592175445,0.7221755414000116,0.16253413560348398,0.2751945878607604,0.7278223159973022,0.6561464828409178,c26,c11,c0,c2,c1,c1,c5,c14,c1,c1,c1,c0,c0,c9,c26,c0,c0,c1,c1,c0,c1,c0,c1,c2,c0,c1,c0,c8,c0,c4,c2,c0,c1,c1,c2,c1,c1,c1,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.0,0.37444526874744594,0.21632589902548185,0.4801500455760408,0.0,0.06603852778086923,0.0370968342241583,0.4647649508252855,0.7856894752253366,0.5199118899775542,0.3388886312667888,0.14202510457235773,0.4949613724961692,0.3087863725176935,0.44111704571523186,0.5737492035151097,0.40074464664147547,0.6691205560250525,0.3784939437932025,0.4253828918742883,0.21892410680060412,0.738346995419244,0.03290722465641095,0.06081637870558593,0.0418023983881101,0.5363787845291232,0.30096898956725315,0.18943899933921124,0.1671060530318746,0.3670058101233533,0.2004868763254423,0.22493337849216727,0.5755515970602665,0.3251971725850561,c8,c16,c0,c2,c1,c1,c1,c9,c1,c1,c1,c1,c0,c7,c10,c0,c0,c1,c1,c1,c1,c0,c1,c1,c0,c0,c0,c8,c0,c0,c0,c1,c1,c0,c2,c1,c1,c0,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.0,0.5295087016646377,0.4039886076122673,0.26830143916021537,0.14800692230747886,0.4139263700805478,0.03378898893068808,0.5220601010613676,0.7916265546236222,0.6143113917258531,0.5690155104652804,0.426093288685395,0.5442869742621123,0.2354040788310305,0.7620814518449017,0.718460796592856,0.4399095286722572,0.62418745318508,0.4470157718586507,0.20234610871316885,0.2354040788310305,0.7182668123758713,0.037774808042123964,0.09032779391359702,0.09440098997278368,0.2977606069676474,0.3054281160466611,0.3168647804619695,0.3168647804619692,0.7621730236251935,0.14540459718138524,0.4488043431696275,0.6883063923666726,0.6420229316574401,c8,c14,c0,c2,c1,c1,c5,c14,c1,c1,c1,c1,c0,c11,c0,c0,c0,c1,c1,c2,c1,c0,c1,c2,c0,c0,c0,c8,c0,c2,c2,c8,c1,c1,c2,c1,c1,c1,c1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
0.0,0.5957450216647061,0.3671443328120302,0.21548719824900808,0.2226564928865368,0.1557406190044233,0.6530071960923004,0.60676039535464,0.7334349818517742,0.4296761683313277,0.4672644609179364,0.49675516144671555,0.8421314483931054,0.30035577666525537,0.5362083419483322,0.27692703636309113,0.6362556559098204,0.7709384753732619,0.31991420660962816,0.19698226768117294,0.5206483951481508,0.8148827446638743,0.04368579813587376,0.026988401098726536,0.03411497161631411,0.22083240767971501,0.3033975913418788,0.1611672129597712,0.2585137114692224,0.7182668123758721,0.09545158767578757,0.6198516326870993,0.4343573413576658,0.6496686618991204,c8,c14,c0,c2,c1,c1,c0,c11,c1,c1,c1,c0,c1,c21,c25,c0,c0,c1,c1,c2,c1,c0,c1,c2,c1,c0,c0,c21,c0,c0,c0,c2,c1,c0,c2,c1,c1,c0,c1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1
0.0,0.3577141431661214,0.2414040271526725,0.29998992206211617,0.4139263700805479,0.4992442773078515,0.04083522139357917,0.48197804254067417,0.7578663446062217,0.49752061718732643,0.5571333396623439,0.4327114888749681,0.45784496319894,0.1650274272133911,0.43911673022861425,0.45996201388849717,0.6593972570738491,0.5917091111459837,0.5833693930738015,0.5467729392134755,0.2704872004801847,0.7396945222122105,0.06213413302353025,0.03609857608662783,0.048885114364455175,0.18940424186396526,0.28261792061230234,0.3147386630836437,0.17939220592185615,0.7182668123758721,0.11550343767901555,0.17888055688106566,0.8341840114355312,0.63333188217312,c8,c9,c0,c2,c1,c1,c1,c9,c1,c1,c1,c1,c1,c14,c8,c0,c0,c1,c1,c1,c1,c0,c1,c2,c1,c1,c0,c21,c0,c0,c0,c1,c1,c0,c2,c1,c1,c1,c1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0.0,0.3983691438767518,0.3034502254252306,0.26830143916021537,0.6204029045487854,0.4139263700805478,0.043506877373878025,0.5236997420484378,0.34412351699706195,0.24670067617300825,0.8453589602868539,0.4732154116568414,0.6091209080397523,0.3021251218135843,0.21381814601609703,0.4760384023458136,0.7747612526453337,0.7490238273451189,0.14696755665033945,0.4946602063444746,0.20783478289379825,0.7182668123758713,0.0356637540200785,0.27943488248117776,0.09440098997278368,0.16706066848384038,0.39928389371614587,0.266712617299296,0.2547172797653784,0.7182668123758721,0.5045747593840784,0.32159955477256985,0.7723295057316316,0.5624269035084138,c0,c14,c1,c2,c0,c1,c1,c18,c1,c0,c1,c1,c0,c17,c0,c0,c0,c1,c1,c8,c1,c0,c1,c2,c0,c0,c1,c8,c0,c1,c0,c8,c1,c1,c2,c1,c1,c1,c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
0.0,0.2858474881237825,0.1927567701313204,0.2549657191464639,0.2388636799295191,0.15595142875457169,0.1600003858434874,0.6531523483816601,0.4815697387113648,0.3600286709357845,0.25193800319315723,0.5090769271192458,0.19263235538456025,0.08742642039097658,0.4310022696980604,0.5692585524082342,0.4595903477907704,0.5762371867905727,0.2527340065228595,0.44550128925202415,0.1824829865726271,0.5498427386960204,0.035048192363928136,0.03571033883401392,0.0277932107674639,0.12032860226231397,0.26253758258632104,0.2820576875608753,0.8473079361821283,0.7031291197167393,0.561320524084906,0.2085172571586016,0.8904300189674689,0.3656578141982578,c26,c9,c0,c2,c1,c1,c8,c11,c1,c1,c1,c1,c1,c22,c18,c0,c1,c1,c0,c0,c1,c0,c1,c2,c1,c2,c0,c21,c0,c0,c0,c0,c1,c0,c2,c1,c1,c1,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.0,0.5848379004649653,0.311944475797927,0.3414962511687941,0.5664384176329735,0.5290511892651462,0.04366980598285868,0.4637021968725673,0.8017295217937502,0.41213249002163616,0.6829798790957627,0.4565208466979024,0.7061863916036287,0.39153116441786795,0.31245135394646173,0.3792978692879896,0.6603398876601992,1.0,0.44551643525195056,0.4756003115656526,0.1466727485332222,0.767304185629588,0.040231786043619835,0.027920623590977616,0.1264395614812339,0.12915554324211187,0.22070637019488387,0.25261369790299393,0.1872816896591312,0.8465231290609401,0.42341348825034414,0.1919319847809785,0.5584882588745025,0.43718165055267477,c8,c11,c0,c2,c1,c1,c0,c11,c1,c1,c1,c1,c0,c24,c8,c0,c1,c1,c1,c2,c1,c1,c1,c2,c0,c1,c0,c26,c0,c0,c0,c2,c1,c1,c2,c1,c1,c1,c1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
0.0,0.25838633973547004,0.3696611678073122,0.2667088227348411,0.5181276152135674,0.21467164266430955,0.04228137789310473,0.23861733657741332,0.4708727862981015,0.31926450522950933,0.4639325448128224,0.3798241493105176,0.6041625036325454,0.1116943125741905,0.6344918154524091,0.5699304105937164,0.6099982886343923,0.7155890530266927,0.2602249977148474,0.5327053218441459,0.2746021252564813,0.3670058101233533,0.05445670425154259,0.07079275381773042,0.054734285392093115,0.40620250225509225,0.3944684922419534,0.1959493905396528,0.20118023636465948,0.6887647601250008,0.7208962444460068,0.11012759762010173,0.5758509856551477,0.3592815726369371,c26,c11,c0,c2,c1,c1,c2,c11,c1,c1,c1,c1,c1,c14,c18,c0,c0,c1,c1,c1,c1,c0,c1,c2,c0,c0,c0,c6,c0,c0,c0,c3,c1,c0,c2,c1,c1,c1,c1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
0.0,0.6621636479852039,0.2869690108073585,0.15472284024712776,0.6618016049004068,0.2299173858747541,0.09440098997278369,0.6258061202906957,0.5133492071958908,0.3920442386498304,0.5283782678107949,0.44143815851399326,0.5576592957594374,0.2528294646386023,0.4888698942821447,0.8642117999262008,0.5829650203260907,0.5906507093205244,0.23600699807094042,0.6381312941070759,0.4800701890676095,0.7187951187511427,0.041584849270853916,0.04049576246568206,0.05135285349515056,0.2286120064033472,0.3413721993495883,0.2627116175246984,0.2671639766728234,0.7857879698304269,0.1213881726874446,0.3235652015821686,0.4340197984369983,0.25265407842574533,c2,c9,c0,c2,c1,c1,c2,c1,c1,c1,c1,c1,c1,c11,c2,c2,c0,c1,c1,c1,c1,c0,c1,c2,c1,c0,c0,c26,c1,c4,c0,c1,c1,c0,c2,c1,c1,c0,c1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.35619683751934145,0.30009209023931144,0.23550228091172615,0.5786451014479677,0.1851989811804819,0.05511801114520809,0.6683321431823172,0.5859075144115662,0.4822796312901783,0.4659448366552876,0.29739652565302405,0.5695861911141021,0.27038340704970465,0.6210623232082143,0.610570694199745,0.6751089001358865,0.6910371060974189,0.2527450994044183,0.4695670443828819,0.22501476829244504,0.6541146920292663,0.033985626720074616,0.20132544910612096,0.045096491279257626,0.7467269896651004,0.2675863990768354,0.26518783150357483,0.2510346664003973,0.8853337607962964,0.2417375728905712,0.38240426205733535,0.931928950805668,0.4356674406459911,c26,c24,c0,c0,c1,c1,c5,c24,c1,c0,c1,c1,c1,c11,c17,c2,c1,c1,c1,c0,c1,c1,c1,c0,c1,c1,c0,c26,c0,c0,c0,c8,c1,c1,c2,c1,c1,c1,c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
0.0,0.567423697216831,0.6287094966753595,0.26830143916021537,0.11828778671783595,0.4139263700805478,0.017383040596339702,0.1607808304919506,0.3677721903076558,0.5108669175547285,0.5312015857826413,0.5465326734285127,0.4553472226088294,0.4122196972014631,0.40013610039785624,0.3329101278929633,0.47367700306175764,0.5985369668790939,0.5292675341266477,0.22050388299160686,0.4435683388111175,0.7182668123758713,0.05660564377082225,0.06184415921476837,0.09440098997278368,0.3663838126712522,0.2363084081336555,0.3168647804619695,0.14608348153518871,0.7721410279139592,0.7915465738222778,0.08975163560361939,0.6934085162862667,0.46075569635649954,c8,c10,c0,c2,c1,c1,c0,c10,c1,c1,c1,c1,c1,c11,c8,c0,c1,c1,c1,c1,c1,c1,c1,c2,c1,c1,c0,c8,c0,c0,c2,c1,c1,c1,c2,c1,c1,c1,c1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.0,0.5102115646875561,0.4125308508415697,0.26830143916021537,0.16377334652286935,0.4139263700805478,0.1949635934970523,0.8848780830343145,0.24490471746626152,0.22100439775192665,0.4618058218482708,0.38355027492228666,0.2085854524915999,0.29989986462962165,0.5507394124172922,0.5274633662121354,0.21137636313048053,0.5485110467496572,0.48071866832366134,0.27047289955387205,0.22814195858140465,0.7182668123758713,0.04432018177650475,0.030975397624779133,0.09440098997278368,0.17917719225960893,0.36612578970042825,0.3168647804619695,0.2630283573870865,0.7295424071350368,0.4442785098778421,0.13378489297911145,0.8716519875240083,0.3232326911396455,c26,c14,c1,c2,c1,c1,c5,c18,c1,c1,c1,c1,c1,c9,c7,c2,c0,c1,c1,c0,c1,c0,c1,c2,c1,c0,c0,c21,c0,c2,c2,c0,c1,c0,c2,c1,c1,c0,c1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0,0.40056441179289864,0.3033975913418788,0.19352951155650136,0.0825746910733932,1.0,0.02917712857293327,0.5097977187709141,0.4094061749853443,0.6393529150266289,0.8178174889284404,0.3953397057165626,0.2673528012753605,0.3598305920102212,0.43081780479804466,0.60035893443701,0.31132772017010296,0.4586727116028072,0.5372125690979607,0.4831403364706257,0.26529518794705764,0.688724329372021,0.040595237063751455,0.07857539371061283,0.16538905054209302,0.1814956438856091,0.7215564113544944,0.7264990843738849,0.06864811584370943,0.7037245295810799,0.1966708788899175,0.15472284024712776,0.8909855027307234,0.4999704144756536,c0,c24,c0,c2,c0,c0,c0,c9,c1,c1,c1,c1,c1,c9,c0,c2,c0,c1,c0,c8,c1,c1,c1,c2,c1,c0,c0,c12,c0,c0,c4,c8,c1,c1,c2,c0,c1,c0,c1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
0.8,0.42640675120633875,0.6662153402492345,0.28473184273831165,0.14022747664732174,0.8623336117015288,0.053996282922870606,0.5236756653811853,0.8800892852964887,0.5472247195556927,0.5447880218206834,0.7843090548110575,0.3814798648913321,0.35152401133093675,0.5276125581175959,0.740443298877208,0.6155617542075503,0.7057432975933952,0.6478238325481547,0.2702143228277054,0.21924393715873455,0.727272740379652,0.08123449952156755,0.04663461866781535,0.22840460121173484,0.7950452058516502,0.2551350789853507,0.8110096574188944,0.239482493264546,0.5309644503610106,0.18023503844582534,0.3599508611601421,0.5796866196242727,0.4330482896371394,c26,c9,c0,c0,c1,c1,c5,c9,c3,c1,c1,c1,c1,c9,c26,c0,c1,c1,c1,c0,c0,c1,c1,c2,c1,c0,c0,c2,c0,c0,c0,c1,c1,c0,c2,c1,c1,c1,c1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1
0.6,0.7012056503357323,0.21613708163598336,0.54714329566801,0.1972574865451054,0.10909161380998024,0.04245459764752146,0.5457440365805476,0.3580047832439701,0.49069293424557264,0.22334884223295215,0.6548942248394654,0.15651557050001014,0.4389611453430776,0.5277711279711147,0.5258726255668097,0.3550459655576524,0.3928571426779611,0.5185235885145624,0.6465968459837871,0.19193370727496165,0.9973474180702028,0.3511320414772098,0.032211491008444657,0.03840833163176025,0.18030639964749026,0.5901633208751227,0.1809388323238718,0.2741833593262634,0.6763370556449545,0.6572687227792086,0.3192206128163208,0.6699643653506321,0.7027389177133289,c1,c9,c0,c2,c1,c1,c0,c14,c1,c1,c1,c0,c1,c9,c22,c0,c1,c1,c1,c1,c1,c1,c0,c2,c1,c1,c0,c22,c0,c0,c0,c1,c1,c1,c2,c1,c1,c1,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.0,0.7013610713931298,0.6037662439927548,0.245342480480724,0.10058227643367144,0.8265783792850026,0.05361274095712862,0.24646526645761557,0.6745120167909401,0.6913849120968676,0.670382485434972,0.5515568223846067,0.5921502992793465,0.2810281465172512,0.3479175665479619,0.44652346845311924,0.4052650010206242,0.6734053396710188,0.6713156671087538,0.479803073230209,0.31493816776448025,0.8926549522595539,0.04498524839069254,0.096897816288078,0.4577706209948624,0.2221953315067525,0.13259952911526707,0.8711450773671655,0.2823777256469083,0.7034418394456071,0.1911874909796284,0.1577701838864796,0.4164498204382569,0.6586744594349659,c22,c9,c0,c2,c1,c1,c0,c14,c1,c1,c1,c0,c0,c17,c22,c0,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c0,c26,c0,c0,c0,c1,c1,c1,c2,c1,c1,c0,c1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
0.0,0.5613117828025982,0.4993353230600279,0.2587709259147513,0.8942938535509342,0.5073021211289288,0.0794945503346163,0.3134005110676759,0.4034528543470496,0.5870182281184219,0.2818762990542807,0.6948942830992029,0.06890460093448136,0.4609039285805517,0.5649670172303725,0.5395742055057945,0.5830814307703275,0.5720069643011773,0.5442430672442534,0.15141865275375405,0.19634512948770205,0.7462798919846122,0.08446155393173871,0.035749574670042326,0.08165434188815976,0.22961861720400176,0.3678771523443882,0.8160939441870769,0.8626005568526216,0.7719413458268635,0.7982617580664431,0.2926005741296431,0.34516059066703103,0.3598485322531742,c1,c11,c0,c2,c0,c1,c0,c11,c1,c1,c1,c0,c1,c14,c0,c0,c1,c1,c1,c8,c1,c1,c1,c2,c1,c0,c0,c12,c0,c0,c0,c9,c1,c0,c2,c1,c1,c1,c1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
0.0,0.5142153884349215,0.2398698731054959,0.25652006032262337,0.562606665937338,0.13489876301613504,0.15938533270888544,0.4427265215508675,0.8735323245372448,0.6003548978955862,0.3057746407816934,0.494292570895972,0.4443127314864208,0.2329473340895425,0.3587498126954361,0.43690166591218504,0.5825082311445998,0.7412593436006323,0.38761141481151595,0.4596340488873775,0.1927374832469708,0.7146333997928552,0.057854347083143826,0.027082160295942855,0.05864525464666834,0.232139848702696,0.2801818496507298,0.2639846771315066,0.18905634743617586,0.6731459482939857,0.12523966544004916,0.4042559526419625,0.7764803174017628,0.6131061640065144,c8,c14,c0,c2,c1,c1,c8,c14,c1,c1,c1,c0,c1,c24,c4,c0,c1,c1,c1,c2,c1,c1,c1,c2,c0,c0,c0,c12,c0,c0,c0,c0,c1,c0,c2,c1,c1,c1,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
0.6,0.39459097031434515,0.4307935530582281,0.22768280564756566,0.18815808333159773,0.4589795468793812,0.02349483210085952,0.6665894053894831,0.41689765538976,0.6340068000899926,0.14133916899883953,0.19722908163673547,0.4596340488873775,0.3593276464999267,0.6156317422287034,0.45228804530814337,0.7416585974783533,0.5962572821555712,0.3501270163470984,0.5396643054107234,0.3470970278451489,0.7087989501286003,0.14526215498045952,0.10341508525851267,0.05100769363343542,0.14597410909724245,0.6243448790741314,0.2226834832759184,0.15154837783443684,0.706484120115215,0.28350644052287993,0.2506619637069755,0.6507398044686871,0.13814808875182347,c26,c11,c1,c0,c1,c1,c1,c11,c1,c0,c1,c1,c1,c9,c26,c0,c1,c1,c1,c0,c1,c1,c1,c0,c1,c0,c1,c8,c0,c0,c0,c0,c1,c1,c2,c1,c1,c0,c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0.0,0.4909844152420915,0.2406768810450009,0.26830143916021537,0.5036038709783857,0.4139263700805478,0.009987844703013886,0.5191033717960108,0.650201811723115,0.40223483913427677,0.6545944299782669,0.5107337288366893,0.4337613248275823,0.42498044855816797,0.7437610870484018,0.44814061274499106,0.23280920700379806,0.6336882494968001,0.34101170153893184,0.30741594040988074,0.2279967715958914,0.7182668123758713,0.06294192375359522,0.07212336395646972,0.09440098997278368,0.8564417063061103,0.4126726943720379,0.3168647804619695,0.16887627936213104,0.9377924407867604,0.5901656695747564,0.34141798478596136,0.6435455016945263,0.568598206979183,c26,c11,c0,c2,c1,c1,c1,c6,c1,c1,c1,c1,c1,c4,c21,c0,c1,c1,c1,c0,c1,c0,c1,c2,c1,c0,c0,c8,c1,c0,c2,c0,c1,c1,c2,c1,c1,c0,c1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.34871758001782255,0.6638568663907013,0.2943124496270835,0.25239920370100466,0.17271652326120351,0.2136324896003379,0.3698583751046802,0.43946325646166823,0.3512524239511639,0.33014362898025906,0.6670507885086556,0.3708008106959232,0.5921572395760208,0.5043586031351244,0.2503043465985081,0.3802689912284127,0.6220356913578541,0.34049204711537956,0.1648700313203442,0.3856207694117663,0.5946039854664978,0.07912620193418057,0.04923336863204625,0.021501429073022438,0.470287983873831,0.2616303028968598,0.35524977440736777,0.3168647804619692,0.7467179520168051,0.1470028931565729,0.22308462683044744,0.7684385979056785,0.38960452226122827,c26,c9,c0,c0,c1,c0,c1,c9,c1,c0,c1,c1,c1,c11,c26,c0,c2,c1,c1,c1,c1,c1,c1,c2,c1,c0,c0,c8,c0,c0,c0,c1,c1,c0,c2,c1,c1,c0,c1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
